受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2026/06/01,7,27885750,20545050,16653600,17.12,17.27,17.27,17.27,17.27,14.36,14.36,9.57,0.01,9.57,12036000,3969500,520150,389150
2026/06/01,8,27815700,20905400,16730950,17.00,17.00,17.25,17.25,17.25,15.88,15.88,9.57,0.02,9.57,11956750,4007900,616750,463250
2026/06/01,9,27925700,21053250,17003600,16.96,16.84,17.21,17.21,17.21,15.88,15.88,9.36,1.50,9.36,12143350,4360700,601150,457650
2026/06/01,10,28090550,21374950,17132800,17.28,16.05,17.99,17.99,17.99,15.88,15.88,9.40,3.00,9.40,12370950,4350750,524400,424400
2026/06/01,11,28420500,21906250,17664950,17.28,10.12,18.22,18.22,18.22,14.36,14.36,10.61,3.00,10.61,12658050,4387400,639800,494300
2026/06/01,12,29544550,21317950,17944550,16.44,8.87,16.69,16.69,16.69,14.36,14.36,9.86,0.02,9.86,13100200,4417300,633950,593950
2026/06/01,13,31058200,22639250,19076000,16.58,8.87,17.50,17.50,17.50,14.36,14.36,9.86,0.01,9.86,13350150,4109300,681000,647000
2026/06/01,14,32577050,22491500,19678300,12.06,8.87,16.44,16.44,16.44,14.17,14.17,9.15,0.01,9.15,13499000,4141250,762850,730350
2026/06/01,15,34009350,23384300,20818400,9.36,8.41,8.41,15.00,15.00,14.36,14.36,6.00,0.01,6.00,13313800,4140050,1241900,1010900
2026/06/01,16,35153300,23918550,21694950,8.04,6.05,6.05,12.06,12.06,6.00,6.00,6.00,0.01,6.00,13556550,4103200,1921850,1424850
2026/06/01,17,36779950,26060350,23330550,9.01,3.00,7.04,13.66,13.66,13.66,13.66,9.01,2.00,9.01,13591350,3956150,2237950,1717450
2026/06/01,18,37541400,27298700,24099400,9.57,3.00,4.00,16.15,16.15,16.15,16.15,9.01,2.05,9.01,13489550,3941250,2088200,1798700
2026/06/01,19,38484300,27489300,24882250,9.29,2.00,4.00,15.61,15.61,15.61,15.61,9.15,0.01,9.15,13357600,3911550,1651200,1616200
2026/06/01,20,39225850,28142250,25413950,9.36,0.01,2.90,16.25,15.88,15.88,15.88,9.01,0.01,9.01,13164900,3941800,1652250,1617250
2026/06/01,21,40237450,28878650,26365950,8.50,0.01,2.00,16.02,15.00,15.00,15.00,6.00,0.01,6.00,13021700,3960000,1664400,1629400
2026/06/01,22,40384100,29669050,26584450,9.15,2.90,2.90,17.12,14.17,14.17,14.17,4.00,0.01,4.00,12972850,3957450,1728850,1728850
2026/06/01,23,40291550,30600550,27024100,11.01,3.30,3.30,19.30,16.43,16.43,16.43,3.40,0.01,3.40,12966650,3982250,1684400,1684400
2026/06/01,24,40175950,30689500,27003100,10.50,4.00,4.00,19.50,15.99,15.99,15.99,3.01,0.01,3.01,12911700,3979500,1785100,1685100
2026/06/01,25,40181350,29335100,26566550,8.46,2.05,2.05,18.58,12.06,8.99,8.99,1.00,0.01,1.00,12912300,3975800,1790850,1675850
2026/06/01,26,39755650,29581600,26478000,9.01,3.00,5.00,18.75,13.01,8.99,8.99,2.50,0.01,2.50,12848150,3983850,1819000,1704000
2026/06/01,27,39095900,31158300,26867800,12.51,7.70,7.70,35.83,14.17,14.17,14.17,9.01,0.01,9.01,12498550,3988700,1880750,1780750
2026/06/01,28,38229600,31868750,27181250,15.48,5.00,15.48,38.77,17.02,15.88,15.88,9.15,0.01,9.15,11953100,3955850,1949150,1824150
2026/06/01,29,37345250,32226350,27064250,17.23,8.87,18.00,50.00,18.52,15.90,15.90,9.15,0.01,9.15,11459100,3973500,1741800,1463300
2026/06/01,30,36080800,31277200,26521450,17.14,8.87,22.00,25.63,20.12,17.82,17.82,9.15,0.01,9.15,11004300,3928550,1738750,1439750
2026/06/01,31,34630650,30951050,25872950,19.70,8.87,30.00,30.00,30.00,26.00,26.00,9.15,0.01,9.15,10694200,4021100,1431100,1123650
2026/06/01,32,33478750,32100800,25978400,28.45,16.41,46.00,46.00,31.09,28.45,28.45,9.57,0.01,9.57,10421050,4321650,1416750,1111550
2026/06/01,33,31335150,32153100,24468100,28.45,16.37,30.00,30.00,30.00,28.45,28.45,12.51,0.01,12.51,10145900,4656050,1363900,1099500
2026/06/01,34,30274150,32180350,23564200,29.46,16.69,32.02,32.02,32.02,28.45,28.45,14.45,0.02,14.45,10077650,4848500,1312250,1059650
2026/06/01,35,29385300,31327750,23175700,28.45,17.90,31.07,31.07,31.07,28.45,28.45,16.59,3.00,16.59,10043950,5165800,1308850,1043600
2026/06/01,36,28429400,31473100,22509500,31.03,27.34,32.09,32.09,32.09,28.45,28.45,18.38,5.00,18.38,9893150,5252100,1326250,1033350
2026/06/01,37,27764000,31045150,21957050,32.00,27.34,36.00,36.00,32.18,28.45,28.45,18.70,4.00,18.70,9969050,5315150,1339550,1026400
2026/06/01,38,27492050,31655400,21695300,32.17,27.34,39.50,39.50,32.17,28.45,28.45,20.00,8.50,20.00,10114250,5395400,1336500,1023350
2026/06/01,39,27404200,30805300,21572550,31.99,28.50,34.50,34.50,32.11,28.45,28.45,19.46,10.01,19.46,10162400,5389800,1333550,1020350
2026/06/01,40,27330700,30234900,21490450,31.09,30.79,34.50,34.50,31.99,28.45,28.45,19.04,14.01,19.04,10126550,5343100,1328700,1015500
2026/06/01,41,27105000,29428300,21159400,28.45,30.00,30.00,30.00,30.00,28.45,28.45,19.46,4.00,19.46,10150300,5278450,1297150,982400
2026/06/01,42,27233600,28944200,21075750,28.45,28.50,29.28,29.28,29.28,28.00,28.00,18.99,17.67,18.99,10291150,5306400,1274500,976250
2026/06/01,43,26971600,28388950,20528950,25.63,25.63,25.63,25.63,25.63,18.70,18.70,18.70,16.70,18.70,10322550,5275650,1220250,963500
2026/06/01,44,27463250,27773250,20115600,19.63,19.25,19.25,19.25,19.25,17.86,17.86,17.86,16.70,17.86,10547950,5273550,1564600,1082350
2026/06/01,45,28194450,27121150,20550250,19.00,18.79,18.79,18.79,18.79,17.82,17.82,17.82,4.00,17.82,10669350,5270250,1439350,992550
2026/06/01,46,28293150,26472350,21248750,23.00,27.18,27.18,27.18,27.18,16.43,16.43,14.45,3.00,14.45,10666700,5271000,1385200,938400
2026/06/01,47,28039300,25442850,20791500,19.13,24.00,24.00,24.00,24.00,14.36,14.36,14.36,3.00,14.36,10549750,5275050,1222450,875650
2026/06/01,48,27865750,24161700,20342650,17.34,18.65,18.65,18.65,18.65,13.66,13.66,12.51,2.01,12.51,10117950,5253650,671100,628350
2026/06/02,1,25562900,23186200,19566900,17.34,16.34,18.71,18.71,17.34,16.43,16.43,9.86,0.02,9.86,5372100,3013500,509900,509850
2026/06/02,2,25946050,23058250,18978150,16.93,16.53,17.88,17.88,16.77,16.51,16.51,9.57,0.01,9.57,6583200,3951100,812100,693550
2026/06/02,3,26319100,23277800,18838550,16.53,16.37,17.59,17.59,15.88,15.88,15.88,9.57,0.01,9.57,7167500,4203150,1097250,798200
2026/06/02,4,26578750,23102700,18892850,16.46,16.64,17.37,17.37,13.66,13.66,13.66,10.50,0.01,9.57,7357300,4315550,1192900,908350
2026/06/02,5,26720050,23038400,18780550,16.19,17.06,17.26,17.26,13.66,13.66,13.66,11.00,0.01,9.57,7365750,4393800,1276550,973500
2026/06/02,6,26656250,23222100,18797500,16.46,17.29,17.50,17.50,15.00,15.00,15.00,10.00,0.01,9.57,7265150,4360400,1397550,1094500
2026/06/02,7,26542450,23309250,18872250,16.59,17.66,17.66,17.66,16.27,16.27,16.27,9.57,0.01,9.57,7146800,4326650,1251400,1124850
2026/06/02,8,26707450,23359350,19091150,16.39,16.58,16.58,16.58,16.51,16.51,16.51,9.57,2.00,9.57,8235500,5420800,1274450,1133400
2026/06/02,9,26776150,23503450,19894400,15.42,15.65,15.65,15.65,15.65,15.65,15.65,9.57,2.90,9.57,9781650,6861450,1380550,1138000
2026/06/02,10,26629750,23597000,20331750,16.33,16.01,16.01,16.01,16.01,16.01,16.01,12.51,5.00,12.51,10122400,7194800,1392300,1204250
2026/06/02,11,26610700,23659400,20338650,16.44,10.01,16.20,16.20,16.20,16.20,16.20,16.20,8.39,12.51,10171150,7231600,1421650,1240100
2026/06/02,12,26865250,23954600,20472550,16.27,8.87,15.90,15.90,15.90,15.90,15.90,15.20,5.00,12.51,10450400,7232300,1631250,1247700
2026/06/02,13,27336650,25519150,21262450,17.12,8.87,17.14,17.14,17.06,17.06,17.06,12.00,2.90,12.00,10589750,7229850,1598800,1206750
2026/06/02,14,27811200,26260150,21835550,17.14,8.87,17.14,17.14,17.14,17.14,17.14,11.38,0.50,11.38,10620650,7220550,1719350,1218300
2026/06/02,15,28421600,27516350,22565400,17.19,8.87,17.50,17.50,17.50,17.50,17.50,12.51,0.02,12.51,10628900,7243950,1940750,1208700
2026/06/02,16,28944000,28291350,22980450,17.19,8.87,17.53,17.53,17.53,17.53,17.53,12.51,2.05,12.51,10584250,7219500,2142950,1097400
2026/06/02,17,29338350,30112250,23827950,18.65,6.00,18.70,18.70,18.70,18.70,18.70,18.70,2.90,18.70,10312250,7097650,2501500,1332250
2026/06/02,18,29539150,32048100,25423050,24.50,8.77,22.50,30.00,30.00,30.00,30.00,20.01,17.00,20.01,9954300,7075850,2489550,1468550
2026/06/02,19,29934400,32425650,25981200,27.23,6.00,22.95,30.00,30.00,30.00,30.00,27.45,17.67,27.45,9993950,7252550,2213650,1475200
2026/06/02,20,30153150,32995950,26214000,27.48,6.00,23.38,31.09,31.09,31.09,31.09,28.00,17.67,28.00,9965050,7254400,2306300,1561150
2026/06/02,21,31139050,33540050,27087150,26.02,6.00,22.57,31.01,31.01,31.01,31.01,26.03,17.50,26.03,9990950,7272200,2247950,1587500
2026/06/02,22,31122400,33607950,27131250,26.03,8.87,22.87,31.03,31.03,31.03,31.03,27.50,17.50,27.50,9962550,7271750,2157600,1593350
2026/06/02,23,31189000,33793600,27198500,28.00,8.87,23.14,31.81,31.81,31.81,31.81,27.45,17.48,27.45,9966250,7287700,2076200,1612700
2026/06/02,24,31263550,33940050,27413600,30.00,8.87,22.50,32.01,32.01,32.01,32.01,26.03,15.00,26.03,9946000,7287650,2058900,1595400
2026/06/02,25,31371000,32654100,26815900,20.73,6.00,20.73,26.02,26.02,26.02,26.02,18.70,2.33,18.70,10007300,7330250,1882200,1418700
2026/06/02,26,31250600,32630000,26905450,21.00,6.00,20.20,27.39,27.39,27.39,27.39,16.00,2.05,16.00,9937200,7344950,1825600,1362100
2026/06/02,27,31039500,34017200,27387150,30.00,8.87,22.86,32.01,32.01,32.01,32.01,20.49,17.50,20.49,9704150,7304650,1942300,1479400
2026/06/02,28,30631350,34739650,27337200,32.09,8.87,25.00,44.50,40.14,40.14,40.14,22.10,18.07,22.10,9621200,7273900,1539350,1130300
2026/06/02,29,30781550,34127600,27599000,32.04,8.87,28.92,45.00,32.04,32.04,32.04,23.01,17.67,23.01,9627300,7382800,1452850,1090800
2026/06/02,30,30652250,32756350,27123750,29.46,8.87,30.00,30.00,30.00,30.00,30.00,22.75,17.67,22.75,9676050,7444600,1256050,1037000
2026/06/02,31,30354300,32450600,26947350,30.00,8.87,30.00,30.00,30.00,30.00,30.00,22.00,17.67,22.00,9730100,7499000,1114000,1012750
2026/06/02,32,29703500,32907250,26690450,32.03,16.00,32.03,32.03,32.03,32.03,32.03,23.50,18.48,23.50,9503700,7356500,1192200,1000550
2026/06/02,33,28793750,32041900,25530100,30.00,17.76,30.00,30.00,30.00,30.00,30.00,23.50,18.88,23.50,9299250,7239350,1059650,970750
2026/06/02,34,28250900,31687100,25059800,31.01,17.82,31.00,31.00,31.00,31.00,31.00,22.00,18.88,22.00,9286600,7204000,1039550,936050
2026/06/02,35,28092850,30875100,24369700,27.48,26.88,26.88,26.88,26.88,26.88,26.88,20.49,18.48,20.49,9352250,7252450,1027350,930150
2026/06/02,36,27889600,30718050,24280350,29.00,27.03,27.03,27.03,27.03,27.03,27.03,20.16,18.07,20.16,9363850,7265050,1018000,928650
2026/06/02,37,27735250,30543250,23730850,27.05,26.75,26.75,26.75,26.75,26.75,26.75,20.49,18.48,20.49,9482350,7298750,1041050,934750
2026/06/02,38,27321650,30713000,23327500,27.47,27.00,27.00,27.00,27.00,27.00,27.00,19.50,18.48,19.50,9616450,7308950,1061300,941950
2026/06/02,39,27257750,30557050,23071600,27.05,25.38,25.38,25.38,25.38,25.38,25.38,18.99,17.23,18.99,9716650,7279300,1070500,951550
2026/06/02,40,27253350,29802500,22515650,23.85,20.64,20.64,20.64,20.64,20.64,20.64,18.70,10.00,18.70,9783200,7134500,1094550,975550
2026/06/02,41,27243200,28851350,21850200,18.91,18.45,18.45,18.45,18.45,18.45,18.45,12.51,6.00,12.51,9883250,7009650,1108100,991300
2026/06/02,42,27535500,28109150,21670700,18.10,17.42,17.42,17.42,17.42,17.42,17.42,12.51,4.00,12.51,10076700,7027300,1016400,932100
2026/06/02,43,27295250,27558250,21560600,17.16,17.04,17.04,17.04,17.04,17.04,17.04,12.51,4.50,12.51,10119100,7012200,986200,899400
2026/06/02,44,27327950,27059850,21418700,16.98,16.91,16.91,16.91,16.91,16.91,16.91,11.13,3.00,11.13,10273400,6976700,1339050,1077750
2026/06/02,45,28068550,26372250,21352400,16.72,16.51,16.51,16.51,16.51,16.51,16.51,10.37,1.50,10.37,10350550,6953450,1223650,978800
2026/06/02,46,28130850,25638950,21740300,16.96,17.14,17.14,17.14,17.14,14.36,14.36,9.86,0.02,9.86,10240100,6987350,1171400,944550
2026/06/02,47,27757050,24988400,21332200,16.70,17.02,17.02,17.02,17.02,15.88,15.88,9.86,0.02,9.86,10020550,6914850,1080650,866800
2026/06/02,48,27755950,23954900,20828050,14.17,16.44,16.44,16.44,16.44,14.00,14.00,9.57,0.01,9.57,9674050,6873350,798950,592150
2026/06/03,1,25911200,22473150,18912900,17.21,17.09,17.09,17.09,17.09,9.57,9.57,9.57,2.90,9.57,8628050,4837050,817150,642800
2026/06/03,2,26694450,22021100,18449500,16.80,15.86,15.86,15.86,15.86,10.00,10.00,9.86,9.86,9.86,10612500,5520050,1057900,768900
2026/06/03,3,26939700,22090550,18744950,16.86,16.44,16.44,16.44,16.44,14.23,14.23,14.23,14.23,9.57,11644950,6076000,1231750,880250
2026/06/03,4,27277900,21841650,18879100,16.11,12.12,12.12,12.12,12.12,12.12,12.12,12.12,12.12,9.57,12090150,6350650,1208950,857450
2026/06/03,5,27422350,21872600,18935400,16.29,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,9.57,12345350,6408950,1266550,915800
2026/06/03,6,27406700,22145550,19023750,16.44,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,9.86,12298400,6320900,1339150,989100
2026/06/03,7,27250500,22289100,18899150,17.17,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,11.00,12209400,6242900,1237300,934750
2026/06/03,8,27151200,22417200,18867650,17.21,15.90,15.90,15.90,15.90,15.90,15.90,15.90,15.90,12.51,12198750,6219550,1266850,961100
2026/06/03,9,27177800,22518450,18870750,17.21,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,13.49,12172050,6208800,1244650,930300
2026/06/03,10,27168800,22763050,18814200,17.38,16.37,16.43,16.43,16.43,16.43,16.43,16.43,16.43,13.49,12107350,6174900,1207600,913800
2026/06/03,11,27145400,23013350,18660150,17.69,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,15.23,12187350,6188050,1195900,905450
2026/06/03,12,27429850,23232150,18847300,17.38,16.44,16.44,16.44,16.44,16.44,16.44,16.44,16.44,15.00,12319250,6235950,1475100,889650
2026/06/03,13,27936150,24187250,19252900,17.82,17.14,17.21,17.21,17.21,16.51,16.51,16.51,16.51,9.86,12525050,6407100,1492850,885750
2026/06/03,14,28359250,24649700,19617350,17.84,15.91,17.75,17.75,17.75,15.88,15.88,15.22,15.22,9.86,12643600,6492050,1514900,882300
2026/06/03,15,28776750,25863500,20172550,18.71,16.03,19.24,19.24,19.24,15.90,15.90,9.36,9.36,9.36,12774950,6584000,1610400,842350
2026/06/03,16,29084900,27378450,21087650,20.47,16.15,30.50,30.50,30.50,16.43,16.43,9.15,9.15,9.15,12614450,6535100,1892800,922950
2026/06/03,17,30321200,28970150,22468450,25.63,16.37,31.97,31.97,31.97,21.00,21.00,9.36,9.36,9.36,12183850,6032900,1958850,992050
2026/06/03,18,30981500,30180650,23454150,30.00,13.46,35.01,35.01,35.01,21.00,21.00,9.15,9.15,9.15,11879600,6074850,1839500,960100
2026/06/03,19,31684600,30879950,24250750,31.00,16.77,40.08,40.08,40.08,25.12,25.12,6.17,6.17,6.17,11568600,6145400,1610500,930700
2026/06/03,20,32234850,31080250,24507800,30.00,10.01,40.11,40.11,40.11,18.00,18.00,3.00,3.00,3.00,11620050,6109650,1723150,1036750
2026/06/03,21,33456600,32524250,25772900,29.50,9.00,45.00,45.00,40.24,16.51,16.51,4.20,2.50,4.20,11699500,6178450,2265450,1419200
2026/06/03,22,34000150,32564800,26228950,25.00,16.63,40.00,40.00,32.17,16.43,16.43,4.00,1.00,4.00,11758350,6241900,2286650,1571900
2026/06/03,23,34353850,32615500,26535750,22.00,16.63,44.00,44.00,31.97,16.43,16.43,3.51,0.01,3.51,11683800,6174000,2382800,1654200
2026/06/03,24,34739450,32539850,26914950,19.71,17.19,45.72,45.72,31.06,14.30,14.30,2.50,0.01,2.50,11711400,6208800,2426000,1683650
2026/06/03,25,35286650,30702150,26278800,16.69,10.01,30.00,30.00,15.00,7.59,7.59,0.50,0.01,0.50,11804550,6303300,2170050,1514050
2026/06/03,26,35542100,30273350,26242800,16.13,10.01,25.63,25.63,11.53,7.59,7.59,0.50,0.01,0.50,11940200,6376500,2113850,1551050
2026/06/03,27,35362350,31278300,26561200,17.36,10.01,30.00,30.00,12.86,12.86,12.86,8.40,0.01,8.40,11940100,6253400,2287050,1703600
2026/06/03,28,34859350,32067650,26826200,18.65,16.65,40.00,40.00,16.93,13.63,13.63,9.15,1.00,9.15,11844550,6148850,2419050,1746850
2026/06/03,29,34613600,31742050,26580700,18.66,16.93,30.00,30.00,17.48,14.23,14.23,9.15,7.05,9.15,11824750,6190300,2437050,1668950
2026/06/03,30,34153450,31044850,25956950,18.38,17.24,24.55,24.55,18.96,13.66,13.66,9.36,9.36,9.36,11866200,6158600,2351200,1450500
2026/06/03,31,33515450,30283350,25428150,18.72,20.00,20.41,20.41,20.41,14.23,14.23,9.86,9.86,9.86,11803100,6088100,1971650,1238850
2026/06/03,32,32961650,30184950,25472800,23.88,25.02,25.02,25.02,25.02,16.43,16.43,12.00,12.00,12.00,11266650,5618250,1619400,1084700
2026/06/03,33,30817000,29624550,23432500,23.00,20.14,20.14,20.14,20.14,16.63,16.63,16.63,16.63,16.63,10876250,5578150,1241750,957000
2026/06/03,34,30089050,29571700,22912150,25.50,23.86,23.86,23.86,23.86,23.86,23.86,16.69,16.69,16.69,10765500,5550250,1126450,856500
2026/06/03,35,29774900,28853600,22553650,24.32,23.84,23.84,23.84,23.84,21.08,21.08,16.67,16.67,16.67,10659350,5552100,1140650,849750
2026/06/03,36,29300200,28988900,22605800,27.00,24.33,24.33,24.33,24.33,24.33,24.33,16.66,16.66,16.66,10348400,5576950,1151050,841050
2026/06/03,37,28469700,29085050,22413600,31.02,25.50,25.50,25.50,27.00,27.00,27.00,18.48,8.00,18.48,10042550,5607900,1153550,837300
2026/06/03,38,28004050,29131750,21962600,32.01,25.00,25.00,25.00,31.03,31.03,31.03,20.49,18.00,20.49,10047950,5598450,1148050,833850
2026/06/03,39,28083800,29361550,21949150,31.06,24.03,24.03,24.03,30.00,30.00,30.00,19.34,18.07,19.34,10069250,5607200,1141450,830150
2026/06/03,40,27968350,28647000,21423400,29.46,20.02,20.02,20.02,21.00,21.00,21.00,18.48,18.00,18.48,10253400,5652900,1137850,826050
2026/06/03,41,27371450,28481150,20861250,30.00,20.18,20.18,20.18,31.01,31.01,31.01,18.69,17.29,18.69,10277300,5486050,1110650,803000
2026/06/03,42,27624100,27403400,20398300,22.85,18.54,18.54,18.54,19.96,19.96,19.96,18.48,15.00,18.48,10401100,5489350,1069300,797800
2026/06/03,43,27432700,27005450,19896300,20.00,17.81,17.81,17.81,18.47,17.82,17.82,17.82,5.00,17.82,10470550,5490350,1030400,791900
2026/06/03,44,27605450,26401250,19706600,18.38,17.21,17.21,17.21,17.23,16.51,16.51,16.51,3.00,16.51,10658800,5530800,1349250,879250
2026/06/03,45,28444900,25787750,20008000,18.27,17.17,17.17,17.17,17.35,16.50,16.50,16.50,16.50,16.50,11028350,5486850,1247500,877450
2026/06/03,46,28239650,25202450,20004600,18.69,17.70,17.70,17.70,17.70,17.48,17.48,17.48,17.48,17.48,11260900,5518900,1245650,875600
2026/06/03,47,27879100,24930400,19601000,18.66,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.50,11224950,5544550,1236700,873150
2026/06/03,48,27668200,23487500,19237150,17.31,17.04,17.04,17.04,17.04,15.90,15.90,15.90,15.90,12.51,10939700,5563650,798300,660750
2026/06/04,1,24854400,21508100,17753900,16.93,17.31,17.31,17.31,17.31,12.51,12.51,12.51,12.51,12.51,5730850,2476000,738350,567250
2026/06/04,2,25871500,21379400,17338050,16.48,17.19,17.19,17.19,17.19,12.51,12.51,12.51,12.51,12.51,7386550,2760550,1108900,800650
2026/06/04,3,26403350,21490150,17241850,16.37,17.16,17.16,17.16,17.16,13.48,13.48,13.48,13.48,13.48,8135550,2853650,1269650,960950
2026/06/04,4,26761850,21149000,16884350,15.90,17.06,17.06,17.06,17.06,12.51,12.51,12.51,12.51,12.51,8325100,2874850,1258650,950400
2026/06/04,5,27087800,21147850,16976500,15.88,17.12,17.12,17.12,17.12,9.86,9.86,9.86,9.86,9.86,9457600,2974050,1277700,968400
2026/06/04,6,27104250,21459700,17028400,16.51,17.39,17.39,17.39,17.39,13.66,13.66,11.00,11.00,11.00,10333650,3118100,1480600,1028350
2026/06/04,7,26983750,21563150,17059300,16.93,18.04,18.04,18.04,18.04,12.51,12.51,12.51,12.51,12.51,10516600,3145500,1402500,879950
2026/06/04,8,26899550,21686350,17073400,17.15,18.12,18.12,18.12,18.12,12.51,12.51,12.51,12.51,12.51,10511750,3128350,1346750,844050
2026/06/04,9,26959550,21963000,17258000,17.20,18.44,18.44,18.44,18.44,14.30,14.30,14.30,14.30,14.30,10611250,3151400,1396750,905650
2026/06/04,10,26858750,22197600,17251050,17.53,18.50,18.50,18.50,18.50,16.43,16.43,16.43,16.43,16.43,10601400,3147900,1461950,1015250
2026/06/04,11,26864650,22157800,17066100,17.48,17.48,18.09,18.09,18.09,17.82,17.82,17.82,17.82,17.82,10723250,3175350,1445900,1037100
2026/06/04,12,27568600,21856050,17021250,17.02,17.02,17.22,17.22,17.22,16.51,16.51,16.51,16.51,16.51,11076400,3232600,1486550,1052000
2026/06/04,13,28500400,22086800,17569150,16.77,16.98,17.15,17.15,17.15,13.66,13.66,12.51,12.51,12.51,11343500,3268600,1444250,913250
2026/06/04,14,29448450,22265700,17897150,16.00,16.74,17.02,17.02,17.02,10.50,10.50,9.86,9.86,9.86,11550500,3348250,1418050,840550
2026/06/04,15,30384650,23299400,18640900,15.00,16.78,17.02,17.02,17.02,9.36,9.36,9.36,9.36,9.36,11639100,3466200,1701350,863550
2026/06/04,16,31322300,23705400,18887900,13.41,15.80,16.83,16.83,16.83,9.15,9.15,9.15,9.15,9.15,11667250,3411100,1786450,810650
2026/06/04,17,32143800,25763900,20357450,16.43,16.04,17.74,17.74,17.15,15.90,15.90,9.36,9.36,9.36,11305900,3116900,1901150,916050
2026/06/04,18,32718750,27146600,21429600,17.10,16.30,18.12,18.12,17.92,17.82,17.82,9.36,9.36,9.36,11132700,3076650,1986200,936950
2026/06/04,19,33107750,27719500,22049150,17.20,16.51,18.30,18.30,18.30,17.82,17.82,9.86,9.86,9.86,10941800,3072300,1633050,738450
2026/06/04,20,33834550,28050750,22504850,17.15,16.64,18.09,18.09,17.92,17.82,17.82,9.57,9.57,9.57,10983100,3081450,1657550,761000
2026/06/04,21,35081700,28742200,23526100,16.94,10.01,17.87,17.87,17.76,17.76,17.76,9.36,9.36,9.36,11061150,3152050,1695200,777350
2026/06/04,22,35394850,28576100,23543550,16.58,16.79,16.79,17.21,17.21,16.51,16.51,9.36,9.36,9.36,11103000,3156050,1593250,789700
2026/06/04,23,35344850,28624250,23627000,16.26,15.85,15.85,17.21,17.21,16.51,16.51,9.57,9.57,9.57,11121400,3155700,1498300,802900
2026/06/04,24,35264700,28706200,23690850,16.43,10.01,15.27,17.79,17.28,16.51,16.51,9.86,9.86,9.86,11073650,3155200,1438400,786900
2026/06/04,25,35754900,26950250,22963100,11.59,8.87,9.68,16.58,16.58,10.03,10.03,9.36,9.36,9.36,11206300,3184050,1227200,773400
2026/06/04,26,35540850,27051600,23068450,13.00,8.87,9.30,16.90,16.90,14.30,14.30,9.36,9.36,9.36,11117200,3184350,1148850,790350
